,_id,Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
7690,668ea2071e48289d8da5b7fc,fffe3800360035003600,Lawrence Ament,0.87,3.0,2.0,118.0,Stone,6.45,10.35,No,No,No,Waterways,No,Wealthy,No,02/09/15,02/09/15,"Smithchester, CT 40764",408.9
7691,668ea2071e48289d8da5b7fd,fffe3100390032003600,Emily Bohman,0.6,12.0,6.0,578.0,Clay,3.76,20.93,No,No,Yes,,Yes,Working Class,No,05/06/19,05/08/19,"South Caroline, RI 97784",277.12
7692,668ea2071e48289d8da5b7fe,fffe3800360031003800,Wendy Adens,0.31,14.0,8.0,232.0,Wood,4.89,15.19,Yes,No,Yes,Waterways,No,Working Class,No,04/15/17,04/11/17,"Latoyafort, AL 27517",178.91
7693,668ea2071e48289d8da5b7ff,fffe3300300039003800,Stephen Thompson,0.21,13.0,8.0,2493.0,Bronze,4.41,19.16,No,Yes,No,Roadways,No,Working Class,No,03/20/16,03/20/16,"East Penny, KS 71316",186.67
7694,668ea2071e48289d8da5b800,fffe3500340035003900,Douglas Mcguire,0.04,11.0,8.0,,Marble,6.24,46.95,Yes,No,No,,No,Working Class,No,06/22/15,06/22/15,"Luisstad, FL 70767",294.66
7695,668ea2071e48289d8da5b801,fffe3200300037003600,Cassandra Croom,0.96,27.0,7.0,,Stone,1524.16,79.77,No,No,No,,No,Wealthy,,02/21/18,02/21/18,"Mariaville, DC 08405",7022.45
7696,668ea2071e48289d8da5b802,fffe34003100,Robert Rufenacht,0.35,,,384502.0,Brass,1930.14,28.93,Yes,No,Yes,,No,Working Class,,02/09/16,02/13/16,FPO AE 24063,2448.44
7697,668ea2071e48289d8da5b803,fffe3200380037003800,Jennifer Skidmore,0.08,5.0,,,Wood,5.43,19.42,No,Yes,No,Airways,No,Working Class,No,11/30/18,12/03/18,"New Teresa, OK 05820",111.56
7698,668ea2071e48289d8da5b804,fffe3900380039003700,Jean Conley,0.21,12.0,6.0,57899.0,Stone,91.71,84.18,No,No,Yes,Airways,No,Working Class,No,01/20/18,01/21/18,"Trevorton, VT 58034",1039.87
7699,668ea2071e48289d8da5b805,fffe3800340033003000,Eileen King,0.41,9.0,4.0,141.0,Aluminium,4.45,21.93,No,No,No,Roadways,No,Working Class,Yes,06/01/16,06/01/16,"Carriemouth, IL 11684",195.17
7700,668ea2071e48289d8da5b806,fffe350037003200,Sang Downey,0.29,19.0,10.0,514.0,Aluminium,5.96,16.3,Yes,No,No,,No,Working Class,No,01/28/17,01/26/17,"North Bonnie, IL 35735",188.11
7701,668ea2071e48289d8da5b807,fffe3500330032003000,Gordon Iser,0.8,14.0,8.0,2042.0,Bronze,14.41,13.71,No,Yes,Yes,,No,Wealthy,,02/07/17,02/04/17,"Trujilloview, ID 11850",495.77
7702,668ea2071e48289d8da5b808,fffe3800340038003100,Evelyn Kenan,0.39,10.0,5.0,217.0,Aluminium,4.14,11.21,No,No,Yes,Roadways,No,Working Class,Yes,10/17/15,10/18/15,"Johnnyberg, WV 38330",149.84
7703,668ea2071e48289d8da5b809,fffe3900380037003800,Julia Payne,0.35,4.0,4.0,54.0,Clay,3.63,10.06,No,No,No,Roadways,Yes,Working Class,Yes,06/25/17,06/25/17,"North Tonyabury, CT 52893",120.62
7704,668ea2071e48289d8da5b80a,fffe3600350038003500,Martina Cole,0.69,7.0,5.0,469.0,Bronze,6.65,21.38,No,No,No,Roadways,No,Working Class,No,12/24/17,12/20/17,"North Paul, NE 47833",374.26
7705,668ea2071e48289d8da5b80b,fffe3100300038003300,Jacob Buckley,0.63,,,173.0,Aluminium,4.96,14.37,Yes,No,No,Waterways,No,Working Class,,01/04/18,01/03/18,DPO AE 88710,210.72
7706,668ea2071e48289d8da5b80c,fffe3500320036003500,Billy Phillips,0.65,35.0,16.0,6462.0,Clay,39.7,83.44,No,No,No,,Yes,Working Class,No,08/02/18,08/02/18,"Michaelmouth, NC 79943",1857.44
7707,668ea2071e48289d8da5b80d,fffe3200370032003200,Jacqueline Marti,0.81,26.0,6.0,8014.0,Bronze,14.96,67.21,Yes,No,No,,No,Wealthy,No,01/11/19,01/09/19,"Lake Heatherbury, OH 93247",1897.49
7708,668ea2071e48289d8da5b80e,fffe3300350032003800,Steve Mayo,0.24,42.0,,142365.0,,87.0,71.78,Yes,No,No,,No,Working Class,No,07/17/16,07/14/16,"Knightburgh, ME 37341",1011.44
7709,668ea2071e48289d8da5b80f,fffe3200360032003400,Mark Jones,0.87,10.0,4.0,814.0,,3.04,10.54,Yes,No,No,Airways,No,Wealthy,No,09/28/16,10/01/16,"New Heather, IA 06118",262.52
7710,668ea2071e48289d8da5b810,fffe3500300039003600,Austin Gibbs,,23.0,12.0,22783.0,Brass,18.42,41.49,No,No,Yes,Roadways,No,Working Class,Yes,03/09/18,03/12/18,"Johnsmouth, NJ 02884",775.88
7711,668ea2071e48289d8da5b811,fffe3700360037003300,April Vagliardo,0.5,45.0,9.0,3773.0,Clay,13.48,19.36,Yes,No,Yes,Airways,Yes,Working Class,Yes,07/04/17,07/04/17,"Lake Phillipland, MS 30847",531.05
7712,668ea2071e48289d8da5b812,fffe3800370031003600,Ray Suh,0.52,22.0,13.0,24368.0,Brass,35.8,82.08,No,Yes,No,Roadways,No,Working Class,Yes,05/02/17,05/05/17,"Ramirezton, NH 68910",1207.95
7713,668ea2071e48289d8da5b813,fffe3700320034003500,Jessica Lieberman,0.72,12.0,8.0,148.0,Wood,5.19,16.33,No,No,No,Roadways,No,Wealthy,No,12/21/16,12/17/16,"New Erik, ND 16492",355.84
7714,668ea2071e48289d8da5b814,fffe3300390035003600,Kathryn Giel,0.75,,13.0,10515.0,Bronze,52.42,99.59,Yes,Yes,Yes,Airways,No,Working Class,No,01/05/17,01/06/17,"Simston, VA 12228",2992.84
7715,668ea2071e48289d8da5b815,fffe3100370031003400,Heather Ramirez,0.47,,7.0,8979.0,Brass,12.6,90.33,Yes,Yes,No,Airways,No,Wealthy,No,02/07/16,02/10/16,"South Angela, IN 16872",1016.33
7716,668ea2071e48289d8da5b816,fffe3500380030003900,Carolyn Geib,,42.0,15.0,,Bronze,144.15,86.81,No,Yes,No,Roadways,No,Working Class,,05/18/17,05/19/17,DPO AA 84900,622.37
7717,668ea2071e48289d8da5b817,fffe3600310031003900,Derrick Browning,,10.0,5.0,474.0,,5.92,12.22,No,No,No,,No,Working Class,,07/03/15,07/01/15,"South Kenneth, IA 71968",204.84
7718,668ea2071e48289d8da5b818,fffe3300360034003000,David Fritz,0.82,30.0,,279249.0,Stone,2440.98,40.59,No,Yes,No,Airways,No,Working Class,No,08/16/19,08/16/19,"West Edwinfort, MI 23520",13493.1
7719,668ea2071e48289d8da5b819,fffe3700320038003100,Pauline Bechtel,0.8,7.0,4.0,990.0,Marble,3.81,18.21,No,Yes,No,Airways,No,Working Class,No,04/29/16,04/25/16,"Lake Jamesberg, OK 79232",344.19
7720,668ea2071e48289d8da5b81a,fffe3400370038003600,Robert Parsons,0.22,22.0,8.0,137531.0,Marble,412.82,80.33,No,No,Yes,Airways,No,Wealthy,No,01/15/16,01/14/16,"New Michelletown, NM 62457",1875.01
7721,668ea2071e48289d8da5b81b,fffe3100370037003500,John Howard,0.2,19.0,8.0,5202.0,Bronze,11.91,40.62,Yes,No,No,Roadways,No,Working Class,No,04/17/19,04/17/19,"Davidport, IL 68115",336.57
7722,668ea2071e48289d8da5b81c,fffe3300370033003500,Karen Daughtridge,0.5,25.0,8.0,,Clay,3.1,18.77,Yes,No,No,Waterways,Yes,Working Class,Yes,01/07/16,01/08/16,"Whitneyview, IA 98719",280.05
7723,668ea2071e48289d8da5b81d,fffe3200390038003500,Iris Evans,0.69,31.0,12.0,637276.0,Marble,1356.72,35.05,Yes,No,Yes,Waterways,No,Working Class,No,09/04/15,09/05/15,APO AP 50743,3276.78
7724,668ea2071e48289d8da5b81e,fffe3300360037003600,Lawrence Mckenna,0.48,7.0,5.0,626.0,Brass,6.45,11.43,No,No,Yes,Roadways,No,Working Class,Yes,10/17/17,10/20/17,"Denisechester, DC 99673",210.12
7725,668ea2071e48289d8da5b81f,fffe3800330038003800,William Murrell,0.1,30.0,15.0,2546721.0,Stone,984.71,33.87,No,No,No,Roadways,No,Working Class,No,11/23/18,11/27/18,"West Lisa, WI 83166",4122.46
7726,668ea2071e48289d8da5b820,fffe3400350033003000,Thomas Gilchrest,0.3,11.0,7.0,415.0,,3.01,20.41,Yes,Yes,No,Airways,Yes,Working Class,No,07/24/17,07/27/17,"Gilbertport, CT 50231",191.6
7727,668ea2071e48289d8da5b821,fffe3700370030003700,Kurt Poe,0.5,25.0,9.0,250627.0,Marble,739.57,26.58,No,No,No,Roadways,No,Wealthy,Yes,07/27/15,07/25/15,"Nancytown, IN 62839",9400.03
7728,668ea2071e48289d8da5b822,fffe3200380034003900,Ann Rubio,0.33,35.0,19.0,12898.0,Clay,11.83,61.36,No,No,No,Roadways,Yes,Working Class,No,11/14/15,11/10/15,APO AE 55799,711.36
7729,668ea2071e48289d8da5b823,fffe3200330038003500,Antonio Rowley,0.47,25.0,,,Bronze,61.9,66.02,Yes,Yes,No,Airways,No,Working Class,No,02/19/17,02/22/17,FPO AA 97066,1325.51
7730,668ea2071e48289d8da5b824,fffe3100300031003000,Joshua Carter,,40.0,17.0,55175.0,Bronze,205.38,55.19,Yes,Yes,No,Airways,No,Working Class,,01/24/19,01/24/19,FPO AA 57594,3223.78
7731,668ea2071e48289d8da5b825,fffe3900350034003800,Velia Perez,0.55,17.0,11.0,638.0,Aluminium,4.96,21.32,No,No,No,Roadways,No,Working Class,No,04/01/16,03/31/16,DPO AA 87006,288.4
7732,668ea2071e48289d8da5b826,fffe360031003300,Paula Mcclain,0.07,28.0,12.0,,Aluminium,5.45,20.81,No,No,Yes,Waterways,No,Working Class,Yes,09/30/16,09/28/16,"Johnsontown, IA 47939",179.89
7733,668ea2071e48289d8da5b827,fffe310031003400,Samantha Knox,0.0,16.0,7.0,1306.0,Clay,4.85,21.51,No,No,No,Waterways,Yes,Working Class,No,07/13/17,07/10/17,"Moorechester, MT 00595",149.54
7734,668ea2071e48289d8da5b828,fffe3300330036003500,Joe Bull,,4.0,3.0,,Clay,4.7,19.36,No,No,Yes,,Yes,Wealthy,No,11/05/16,11/09/16,"Cobbbury, KS 88070",159.6
7735,668ea2071e48289d8da5b829,fffe3800310038003400,David Roman,0.92,3.0,2.0,11.0,Wood,3.29,21.03,No,No,No,Airways,No,Wealthy,No,05/21/17,05/21/17,"Alisonview, OH 77825",208.13
7736,668ea2071e48289d8da5b82a,fffe390036003900,Amy Gatlin,0.84,8.0,,48.0,Wood,4.81,10.34,No,No,No,Roadways,No,Working Class,No,07/25/19,07/25/19,"Port Andrea, TN 95668",198.58
7737,668ea2071e48289d8da5b82b,fffe3900350035003700,Jack Fellows,0.18,64.0,19.0,1177.0,Wood,6.09,22.09,No,Yes,No,Airways,No,Wealthy,Yes,01/15/19,01/11/19,"Watkinsville, WA 03223",251.43
7738,668ea2071e48289d8da5b82c,fffe3500390037003500,Deborah Woods,0.72,23.0,10.0,,Clay,5.52,12.43,No,No,No,Airways,Yes,Working Class,No,03/22/19,03/23/19,"Tatechester, WA 60024",378.46
7739,668ea2071e48289d8da5b82d,fffe3200380034003300,Jim Ballard,0.47,51.0,19.0,7264.0,Aluminium,7.62,32.0,Yes,No,No,Waterways,No,Working Class,No,04/20/19,04/19/19,DPO AA 31761,531.81
7740,668ea2071e48289d8da5b82e,fffe3900310031003000,Michelle Layton,0.96,18.0,14.0,1016406.0,Stone,11128.79,50.88,No,No,No,Roadways,No,Wealthy,No,07/08/15,07/10/15,"Emilychester, IL 28742",24184.01
7741,668ea2071e48289d8da5b82f,fffe3200390033003600,James Stephens,0.52,38.0,11.0,2272.0,Aluminium,7.14,23.94,Yes,No,No,,No,Working Class,Yes,08/07/17,08/03/17,"Lake Carlos, ID 37559",512.58
7742,668ea2071e48289d8da5b830,fffe3300370031003800,Tamika Mitchell,0.49,,6.0,4035.0,Brass,6.09,14.06,Yes,No,No,Airways,No,Wealthy,No,12/03/15,12/05/15,"Kellerside, SD 68561",312.61
7743,668ea2071e48289d8da5b831,fffe3200330030003500,James Dodge,,35.0,6.0,181579.0,Marble,633.22,54.85,No,Yes,No,Airways,No,Working Class,Yes,10/25/15,10/22/15,"Port Lauren, ND 54674",19033.53
7744,668ea2071e48289d8da5b832,fffe3400330034003900,Michel Kjar,,34.0,,11900.0,Clay,25.77,76.7,No,No,Yes,Roadways,Yes,Working Class,,03/25/15,03/24/15,"Lake Crystalstad, OR 27726",618.9
7745,668ea2071e48289d8da5b833,fffe3500370035003800,Sharon Carroll,0.3,52.0,,17368.0,Clay,27.37,83.35,No,No,No,,Yes,Wealthy,No,11/19/18,11/21/18,"Robertton, SD 67517",912.88
7746,668ea2071e48289d8da5b834,fffe3400380035003700,George Greer,0.91,14.0,6.0,3496.0,Brass,20.71,21.83,No,No,Yes,Roadways,No,Working Class,No,01/13/18,01/10/18,"Port Amy, MD 43510",672.21
7747,668ea2071e48289d8da5b835,fffe3100370031003600,Sharon Simmons,0.8,20.0,8.0,115500.0,,221.17,48.29,No,No,No,Roadways,No,Working Class,No,05/10/16,05/10/16,"Smithland, NM 25061",1793.15
7748,668ea2071e48289d8da5b836,fffe3700370034003700,Henry Gardner,0.27,31.0,13.0,1266851.0,Marble,2737.74,43.24,No,No,No,Roadways,No,Working Class,No,12/04/15,12/05/15,"Joelberg, IN 70343",4706.77
7749,668ea2071e48289d8da5b837,fffe3100370038003000,Peter Field,,17.0,14.0,,Marble,1290.04,37.18,Yes,No,No,Waterways,No,Working Class,No,02/05/18,02/04/18,"Susanport, ME 23021",2003.16
7750,668ea2071e48289d8da5b838,fffe3700340034003500,Albert Easterling,0.36,29.0,12.0,1249.0,Aluminium,6.98,24.01,No,No,No,Roadways,No,Working Class,No,12/07/18,12/07/18,"Clarkebury, NH 39855",253.44
7751,668ea2071e48289d8da5b839,fffe330036003600,Kathleen Perry,0.89,27.0,,2255801.0,Stone,11025.79,88.52,Yes,Yes,No,Airways,No,Wealthy,No,06/22/18,06/18/18,"Dianafurt, UT 09467",91227.61
7752,668ea2071e48289d8da5b83a,fffe3700370035003900,Ronald Sotelo,0.61,18.0,7.0,89138.0,Marble,319.17,55.79,No,No,No,Airways,No,Wealthy,No,10/17/16,10/16/16,"West Rachelburgh, OH 69928",2304.56
7753,668ea2071e48289d8da5b83b,fffe310030003900,Andrew Natividad,0.48,6.0,4.0,326.0,Brass,4.71,18.62,No,No,Yes,Roadways,No,Working Class,,04/22/19,04/19/19,"West Brianside, SC 83606",228.45
7754,668ea2071e48289d8da5b83c,fffe3600300033003800,Joanne Hansen,,26.0,11.0,539.0,,3.19,24.84,No,Yes,No,Roadways,No,Wealthy,No,08/16/17,08/16/17,"Alexandriahaven, NM 06882",538.14
7755,668ea2071e48289d8da5b83d,fffe3500380033003800,James Mercedes,0.73,10.0,4.0,,Bronze,6.76,24.6,No,No,No,Roadways,No,Working Class,No,02/11/18,02/09/18,"East Crystal, NM 91168",432.79
7756,668ea2071e48289d8da5b83e,fffe3900350034003900,Donald Tolliver,0.15,8.0,4.0,58.0,Wood,4.9,13.4,Yes,No,No,Waterways,No,Working Class,No,06/15/19,06/16/19,FPO AA 63162,107.07
7757,668ea2071e48289d8da5b83f,fffe3900300039003400,Edgar Moore,0.92,17.0,8.0,431.0,Aluminium,3.2,21.62,Yes,Yes,No,Airways,No,Working Class,No,05/20/16,05/23/16,"East Virginiafurt, CA 06028",588.37
7758,668ea2071e48289d8da5b840,fffe3600300037003500,Emma Hughes,0.76,32.0,16.0,728601.0,Marble,2363.91,25.52,No,No,Yes,Roadways,No,Working Class,No,02/24/16,02/25/16,"Monroeburgh, VT 89928",9922.05
7759,668ea2071e48289d8da5b841,fffe3400330035003500,Rudolf Miniard,0.4,21.0,10.0,256408.0,Marble,335.81,70.22,Yes,No,No,Waterways,No,Working Class,No,07/23/19,07/23/19,"Gonzalezside, IL 06728",1396.78
7760,668ea2071e48289d8da5b842,fffe3100320034003700,Jannet Rubie,0.1,37.0,25.0,145950.0,Brass,65.88,80.94,No,No,Yes,Roadways,No,Working Class,No,01/06/16,01/06/16,"Jessicaborough, SD 83777",890.67
7761,668ea2071e48289d8da5b843,fffe3800350032003900,Shirley Poole,0.26,37.0,6.0,22017.0,Brass,57.13,69.38,No,Yes,No,Airways,No,Wealthy,No,12/09/16,12/09/16,"Deborahborough, NJ 29937",849.53
7762,668ea2071e48289d8da5b844,fffe3300300037003200,Jamie Christain,0.42,9.0,4.0,3867.0,,9.47,22.71,No,Yes,Yes,,No,Working Class,Yes,02/23/19,02/22/19,APO AP 09003,448.45
7763,668ea2071e48289d8da5b845,fffe3600350034003800,Donna Mack,0.05,9.0,4.0,1105.0,Brass,5.62,13.14,No,No,No,Roadways,No,Working Class,No,02/26/18,02/27/18,"Johnborough, CA 45982",129.26
7764,668ea2071e48289d8da5b846,fffe3700320032003400,Julia Coleman,0.57,15.0,7.0,26777.0,Marble,114.11,27.87,Yes,Yes,Yes,Airways,No,Wealthy,No,07/19/19,07/17/19,"Lake Jason, AR 06012",1012.61
7765,668ea2071e48289d8da5b847,fffe3900370037003800,Clarence Chu,0.48,21.0,11.0,3153.0,Clay,14.3,16.87,No,No,No,Roadways,Yes,Working Class,No,08/18/17,08/14/17,"Dennischester, WV 04928",293.31
7766,668ea2071e48289d8da5b848,fffe3500310037003900,Roberto Sumner,,46.0,,,Clay,16.37,86.75,Yes,No,Yes,Airways,Yes,Working Class,No,12/06/18,12/03/18,DPO AP 93696,1157.12
7767,668ea2071e48289d8da5b849,fffe3700360036003500,Rosalba Gutman,0.2,17.0,13.0,1795.0,Clay,6.22,22.07,Yes,Yes,No,Airways,Yes,Working Class,Yes,10/01/15,09/28/15,"Virginiafurt, CA 65719",284.97
7768,668ea2071e48289d8da5b84a,fffe3200320037003300,Robert Hernadez,0.06,14.0,6.0,606.0,Clay,6.04,12.43,Yes,No,Yes,Waterways,Yes,Working Class,No,02/26/17,02/27/17,"Clarkstad, HI 18392",136.06
7769,668ea2071e48289d8da5b84b,fffe3200350032003200,Kathy Templin,0.12,43.0,23.0,5507.0,Aluminium,8.24,40.22,Yes,No,No,Waterways,No,Working Class,,11/10/18,11/08/18,"East Ryanmouth, MN 68147",270.33
7770,668ea2071e48289d8da5b84c,fffe3600340039003400,Scott Londo,0.28,9.0,4.0,382.0,Bronze,5.38,15.69,No,Yes,No,Airways,No,Wealthy,No,04/23/16,04/19/16,"Perezhaven, MI 41497",201.54
7771,668ea2071e48289d8da5b84d,fffe3900310038003400,Judith Fletcher,0.53,22.0,6.0,63498.0,Marble,112.91,98.72,No,No,Yes,Roadways,No,Wealthy,No,11/30/18,12/03/18,"Pattyland, NE 55164",1386.32
7772,668ea2071e48289d8da5b84e,fffe3500310035003700,Beverly Mitchell,0.36,42.0,18.0,115926.0,Brass,451.59,48.88,Yes,No,Yes,Waterways,No,Working Class,No,10/18/16,10/16/16,"Patricktown, AR 11834",2171.91
7773,668ea2071e48289d8da5b84f,fffe3600300031003800,John Costa,0.62,28.0,17.0,1582139.0,Marble,12697.57,94.99,Yes,Yes,No,Airways,No,Working Class,No,12/29/16,12/28/16,"Lake Philip, AK 46037",33313.31
7774,668ea2071e48289d8da5b850,fffe370034003800,Edna House,0.27,30.0,10.0,14897.0,Bronze,34.68,36.8,No,No,Yes,Roadways,No,Working Class,No,05/30/16,06/01/16,"East Allison, NC 96459",389.55
7775,668ea2071e48289d8da5b851,fffe3600300037003900,Cecilia Hill,0.24,49.0,28.0,9724016.0,Marble,23507.05,50.49,No,No,No,Waterways,Yes,Working Class,,12/26/17,12/27/17,"North Amandamouth, VA 35189",35445.36
7776,668ea2071e48289d8da5b852,fffe3100380037003000,Kimberly Flower,,33.0,,997.0,Wood,3.68,12.43,No,No,No,Waterways,No,Wealthy,,07/03/17,07/05/17,"Port Elizabethland, AZ 90550",106.5
7777,668ea2071e48289d8da5b853,fffe3100330031003600,Enrique Andre,0.6,23.0,14.0,19812.0,Bronze,112.5,53.36,Yes,No,No,Waterways,No,Working Class,No,12/28/16,12/24/16,"Salazarmouth, MA 83377",1082.06
7778,668ea2071e48289d8da5b854,fffe3600380037003200,Katherine Leisenring,0.88,18.0,9.0,266.0,Wood,3.0,21.98,No,Yes,No,Airways,No,Working Class,Yes,08/20/16,08/22/16,"East William, MO 22987",557.41
7779,668ea2071e48289d8da5b855,fffe3200360036003700,Donna Schellhase,0.76,15.0,8.0,114831.0,Stone,236.08,78.35,Yes,Yes,Yes,Airways,No,Wealthy,No,02/05/17,02/01/17,"Townsendmouth, AK 56382",3785.43
7780,668ea2071e48289d8da5b856,fffe3200310034003100,Debra Truxillo,0.83,,10.0,1205.0,Aluminium,11.53,10.46,Yes,No,No,,No,Working Class,,09/06/16,09/03/16,FPO AP 57945,408.85
7781,668ea2071e48289d8da5b857,fffe3500310035003300,Queen Scanlan,0.61,25.0,8.0,,Bronze,50.77,59.81,Yes,No,No,,No,Working Class,Yes,12/06/18,12/07/18,"Port Michelle, NJ 04982",1250.28
7782,668ea2071e48289d8da5b858,fffe3300360030003900,Earnestine Varner,0.21,12.0,,28982.0,Marble,58.11,53.5,No,No,No,Roadways,No,Working Class,,01/07/18,01/08/18,APO AE 70799,481.49
7783,668ea2071e48289d8da5b859,fffe3900390031003000,Wilbur Lamping,0.08,37.0,22.0,13122717.0,Stone,14181.68,93.75,Yes,No,No,Waterways,No,Working Class,Yes,06/19/19,06/22/19,"New Rosstown, PA 03429",15719.44
7784,668ea2071e48289d8da5b85a,fffe350032003600,David Rice,0.82,6.0,5.0,7062.0,Stone,54.87,41.52,No,No,No,Roadways,No,Working Class,No,06/07/19,06/03/19,"Lake Kristinstad, KY 81857",1408.48
7785,668ea2071e48289d8da5b85b,fffe3300370033003900,David Morgan,0.2,26.0,17.0,3092040.0,Stone,3512.6,81.63,Yes,No,No,Waterways,No,Working Class,No,03/21/18,03/23/18,"Christophermouth, MS 82465",6346.01
7786,668ea2071e48289d8da5b85c,fffe3200340032003700,Lindsay Williams,0.4,25.0,8.0,2821.0,Clay,8.3,12.9,No,No,No,Roadways,Yes,Working Class,No,10/31/15,10/30/15,"Port Jamesport, TN 12535",273.34
7787,668ea2071e48289d8da5b85d,fffe3200310036003400,Troy Wallace,,51.0,23.0,11346.0,Aluminium,26.44,66.95,No,Yes,Yes,Airways,No,Working Class,No,09/29/16,09/30/16,"Patrickbury, IN 96624",477.4
7788,668ea2071e48289d8da5b85e,fffe3200370037003300,Jessie Glenn,0.77,36.0,18.0,2744362.0,Marble,10510.31,31.65,Yes,No,No,Airways,Yes,Working Class,,10/25/18,10/24/18,DPO AE 57900,33104.52
7789,668ea2071e48289d8da5b85f,fffe3800330034003000,Todd Stevens,0.36,31.0,9.0,5640.0,Bronze,11.52,95.32,Yes,No,Yes,Waterways,No,Working Class,No,10/12/15,10/12/15,"Cynthiashire, PA 10759",861.14
7790,668ea2071e48289d8da5b860,fffe3400330036003800,Catherine Rausch,0.05,4.0,,804.0,,6.36,22.3,Yes,No,No,Waterways,No,Working Class,No,09/09/16,09/08/16,"Port Timothyton, GA 45320",207.44
7791,668ea2071e48289d8da5b861,fffe3700320038003700,Margaret Payton,0.39,50.0,8.0,609.0,Wood,5.94,19.22,No,Yes,No,Airways,No,Wealthy,Yes,11/28/18,11/24/18,FPO AP 76983,314.84
7792,668ea2071e48289d8da5b862,fffe3300300032003200,Ruth Munoz,0.55,24.0,12.0,18901.0,Bronze,64.57,85.18,No,Yes,No,Roadways,No,Working Class,,08/21/17,08/24/17,"Berryberg, MS 70074",1591.96
7793,668ea2071e48289d8da5b863,fffe3500300034003900,Muriel Guzman,0.17,25.0,,,Aluminium,6.16,11.67,Yes,No,Yes,Airways,No,Working Class,Yes,11/04/15,11/02/15,"Dylanton, MD 39445",200.64
7794,668ea2071e48289d8da5b864,fffe3100310039003600,Kathleen Cotter,1.0,17.0,13.0,7024.0,Bronze,78.37,27.18,No,No,No,Waterways,No,Working Class,Yes,04/06/19,04/09/19,"Victorborough, DC 49218",7786.21
7795,668ea2071e48289d8da5b865,fffe3100300038003800,Mark Stagnaro,0.56,15.0,8.0,77353.0,Marble,373.55,87.68,No,No,No,,No,Working Class,,09/03/15,09/05/15,"North William, RI 98560",1997.0
7796,668ea2071e48289d8da5b866,fffe3300350032003000,Joseph Bennett,0.95,31.0,15.0,7131.0,Clay,30.84,86.76,No,No,No,Roadways,Yes,Wealthy,No,04/05/19,04/05/19,"South Johnville, NC 48417",4596.21
7797,668ea2071e48289d8da5b867,fffe3900370037003200,Rebekah Wright,0.15,35.0,24.0,828.0,Wood,5.82,11.1,Yes,No,No,Waterways,No,Working Class,No,07/26/18,07/30/18,"Browningchester, TN 02509",101.96
7798,668ea2071e48289d8da5b868,fffe3100300037003500,Carmen Gauthier,0.11,30.0,17.0,,Bronze,9.55,43.31,No,No,Yes,,No,Working Class,No,09/22/16,09/26/16,"Johnville, NJ 52127",301.27
7799,668ea2071e48289d8da5b869,fffe3700310034003200,Araceli Lyvers,0.14,22.0,8.0,820.0,Aluminium,6.92,23.62,Yes,No,Yes,Waterways,No,Working Class,No,09/14/17,09/16/17,"South Justinberg, ND 85016",179.94
7800,668ea2071e48289d8da5b86a,fffe3900370039003200,John Cartier,0.36,38.0,6.0,20006.0,Brass,17.52,84.72,No,Yes,Yes,Roadways,No,Working Class,No,07/24/19,07/20/19,"North Alicia, VT 09102",1003.47
7801,668ea2071e48289d8da5b86b,fffe3800320034003100,James Lugones,0.28,33.0,17.0,29044.0,Bronze,158.68,49.53,Yes,No,No,Waterways,No,Working Class,No,03/24/17,03/20/17,"Bendertown, MI 78087",604.57
7802,668ea2071e48289d8da5b86c,fffe3600320038003400,Cecil Gelles,0.29,29.0,18.0,27571.0,Bronze,64.47,63.86,No,Yes,No,Airways,No,Working Class,No,04/14/17,04/10/17,"Kellyfurt, MD 54989",964.7
7803,668ea2071e48289d8da5b86d,fffe3600320032003200,Lisa Jacobs,0.8,21.0,10.0,,Aluminium,5.89,20.81,No,Yes,No,Airways,No,Wealthy,No,07/20/19,07/23/19,"Maldonadoville, NH 80783",604.0
7804,668ea2071e48289d8da5b86e,fffe3300320031003400,Mae King,,14.0,6.0,208.0,Wood,3.83,19.9,No,Yes,No,Airways,No,Working Class,No,04/19/19,04/15/19,"Watersland, IL 17527",564.52
7805,668ea2071e48289d8da5b86f,fffe3800390037003300,James Cooper,0.53,37.0,14.0,2835.0,Aluminium,5.72,24.16,No,No,Yes,Waterways,No,Working Class,No,03/10/18,03/14/18,"Aaronshire, NC 73848",410.64
7806,668ea2071e48289d8da5b870,fffe3100380039003900,Ursula Burger,0.9,40.0,18.0,36011.0,Brass,98.82,79.88,Yes,No,Yes,,No,Working Class,No,09/03/16,09/06/16,"Robertside, NY 52964",25255.82
7807,668ea2071e48289d8da5b871,fffe3200370039003400,Cesar Williams,0.61,28.0,9.0,17627.0,Brass,100.41,72.91,No,No,Yes,Roadways,No,Working Class,Yes,01/02/19,01/05/19,"Kellerchester, NJ 31025",1394.77
7808,668ea2071e48289d8da5b872,fffe3700330034003200,Priscilla Whitaker,0.97,3.0,3.0,63.0,Bronze,6.95,24.49,Yes,No,No,Airways,No,Working Class,No,07/26/16,07/26/16,"Lake Jennifer, DE 32159",573.59
7809,668ea2071e48289d8da5b873,fffe3300360036003100,Wanda Hinkle,0.13,19.0,,7630.0,,23.81,59.04,No,No,No,Airways,No,Working Class,No,11/17/15,11/20/15,"Chadtown, NC 81408",330.18
